country,sector,year,median,p25,premium_pct,cv,gini
Italy,43 Production of hydrogen and synthesis gas,2022.0,627454.0,627454.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2023.0,642921.0,642921.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2015.0,408205.0,408205.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2016.0,409209.0,409209.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2017.0,429152.0,429152.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2018.0,437303.0,437303.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2019.0,472653.0,472653.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2020.0,436383.0,436383.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2021.0,444188.0,444188.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2022.0,480524.0,480524.0,0.0,0.0,0.0
Italy,99 Other activity opted-in under Art. 24,2023.0,451642.0,451642.0,0.0,0.0,0.0
Latvia,10 Aviation,2015.0,345271.0,345271.0,0.0,0.0,0.0
Latvia,10 Aviation,2016.0,348737.0,348737.0,0.0,0.0,0.0
Latvia,10 Aviation,2017.0,378590.0,378590.0,0.0,0.0,0.0
Latvia,10 Aviation,2018.0,399578.0,399578.0,0.0,0.0,0.0
Latvia,10 Aviation,2019.0,416357.0,416357.0,0.0,0.0,0.0
Latvia,10 Aviation,2020.0,164815.0,83536.5,49.314989533719626,0.6928213401853247,-0.3288283165642163
Latvia,10 Aviation,2021.0,230635.0,116410.5,49.52609100960392,0.6971717537005282,-0.33020360419950645
Latvia,10 Aviation,2022.0,385826.0,194661.0,49.54694603266758,0.6976040300232197,-0.330340095516479
Latvia,10 Aviation,2023.0,489875.0,247580.0,49.460576677723914,0.6958167165233634,-0.3297755607615047
Latvia,20 Combustion of fuels,2015.0,1501550.0,1501550.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2016.0,1565289.0,1565289.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2017.0,1279347.0,1279347.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2018.0,1670253.0,1670253.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2019.0,1590460.0,1590460.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2020.0,1140873.0,1140873.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2021.0,1217645.0,1217645.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2022.0,856128.0,856128.0,0.0,0.0,0.0
Latvia,20 Combustion of fuels,2023.0,868954.0,868954.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2015.0,2312538.0,2312538.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2016.0,2197000.0,2197000.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2017.0,2049810.0,2049810.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2018.0,2612632.0,2612632.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2019.0,2493060.0,2493060.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2020.0,2021990.0,2021990.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2021.0,2064880.0,2064880.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2022.0,1689971.0,1689971.0,0.0,0.0,0.0
Latvia,20-99 All stationary installations,2023.0,1729618.0,1729618.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2015.0,810988.0,810988.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2016.0,631711.0,631711.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2017.0,770463.0,770463.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2018.0,942379.0,942379.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2019.0,902600.0,902600.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2020.0,881117.0,881117.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2021.0,847235.0,847235.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2022.0,833843.0,833843.0,0.0,0.0,0.0
Latvia,21-99 All industrial installations (excl. combustion),2023.0,860664.0,860664.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2015.0,23353.0,23353.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2016.0,2399.0,2399.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2017.0,211.0,211.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2018.0,42.0,42.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2019.0,1.0,1.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2020.0,2.0,2.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2021.0,2.0,2.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2022.0,2.0,2.0,0.0,0.0,0.0
Latvia,24  Production of pig iron or steel,2023.0,1.0,1.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2015.0,677823.0,677823.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2016.0,505899.0,505899.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2017.0,638584.0,638584.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2018.0,808286.0,808286.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2019.0,793918.0,793918.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2020.0,778966.0,778966.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2021.0,752118.0,752118.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2022.0,750000.0,750000.0,0.0,0.0,0.0
Latvia,29 Production of cement clinker,2023.0,744135.0,744135.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2015.0,27166.0,27166.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2016.0,29423.0,29423.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2017.0,32055.0,32055.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2018.0,31765.0,31765.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2019.0,30092.0,30092.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2020.0,30610.0,30610.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2021.0,30790.0,30790.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2022.0,28921.0,28921.0,0.0,0.0,0.0
Latvia,31 Manufacture of glass,2023.0,27260.0,27260.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2015.0,22826.0,22826.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2016.0,30588.0,30588.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2017.0,32636.0,32636.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2018.0,33601.0,33601.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2019.0,29705.0,29705.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2020.0,31683.0,31683.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2021.0,27350.0,27350.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2022.0,19662.0,19662.0,0.0,0.0,0.0
Latvia,32 Manufacture of ceramics,2023.0,18732.0,18732.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2015.0,19187.0,19187.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2016.0,19652.0,19652.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2017.0,21569.0,21569.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2018.0,22869.0,22869.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2019.0,23969.0,23969.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2020.0,23121.0,23121.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2021.0,23826.0,23826.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2022.0,24367.0,24367.0,0.0,0.0,0.0
Latvia,34 Production or processing of gypsum or plasterboard,2023.0,21113.0,21113.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2015.0,14491.0,14491.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2016.0,15710.0,15710.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2017.0,13321.0,13321.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2018.0,10883.0,10883.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2019.0,9902.0,9902.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2020.0,5376.0,5376.0,0.0,0.0,0.0
Latvia,45 Capture of greenhouse gases under Directive 2009/31/EC,2021.0,46.0,46.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2015.0,26142.0,26142.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2016.0,28040.0,28040.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2017.0,32087.0,32087.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2018.0,34933.0,34933.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2019.0,15013.0,15013.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2020.0,11359.0,11359.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2021.0,13103.0,13103.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2022.0,10891.0,10891.0,0.0,0.0,0.0
Latvia,99 Other activity opted-in under Art. 24,2023.0,49423.0,49423.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2015.0,290.0,290.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2016.0,151.0,151.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2017.0,516.0,516.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2018.0,341.0,341.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2019.0,198.0,198.0,0.0,0.0,0.0
Liechtenstein,20 Combustion of fuels,2020.0,600.0,600.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2015.0,290.0,290.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2016.0,151.0,151.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2017.0,516.0,516.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2018.0,341.0,341.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2019.0,198.0,198.0,0.0,0.0,0.0
Liechtenstein,20-99 All stationary installations,2020.0,600.0,600.0,0.0,0.0,0.0
Lithuania,10 Aviation,2015.0,68290.0,68290.0,0.0,0.0,0.0
Lithuania,10 Aviation,2016.0,72695.0,72695.0,0.0,0.0,0.0
Lithuania,10 Aviation,2017.0,68441.0,68441.0,0.0,0.0,0.0
Lithuania,10 Aviation,2018.0,62452.0,62452.0,0.0,0.0,0.0
Lithuania,10 Aviation,2019.0,20205.0,20205.0,0.0,0.0,0.0
Lithuania,10 Aviation,2020.0,8002.0,8002.0,0.0,0.0,0.0
Lithuania,10 Aviation,2021.0,16561.0,8288.0,49.95471287965702,0.7061471830701956,-0.3330316924066923
Lithuania,10 Aviation,2022.0,22163.0,22163.0,0.0,0.0,0.0
Lithuania,10 Aviation,2023.0,23813.0,11952.5,49.80682820308235,0.7030287094683573,-0.3320504775848845
Lithuania,20 Combustion of fuels,2015.0,1339825.0,1339825.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2016.0,980429.0,980429.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2017.0,860097.0,860097.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2018.0,898209.0,898209.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2019.0,687867.0,687867.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2020.0,1143703.0,1143703.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2021.0,1150848.0,1150848.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2022.0,857960.0,857960.0,0.0,0.0,0.0
Lithuania,20 Combustion of fuels,2023.0,858766.0,858766.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2015.0,6844943.0,6844943.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2016.0,6159573.0,6159573.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2017.0,6283336.0,6283336.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2018.0,5952939.0,5952939.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2019.0,6066873.0,6066873.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2020.0,6137662.0,6137662.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2021.0,5976002.0,5976002.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2022.0,5066303.0,5066303.0,0.0,0.0,0.0
Lithuania,20-99 All stationary installations,2023.0,4752053.0,4752053.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2015.0,1755789.0,1755789.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2016.0,1830717.0,1830717.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2017.0,1709530.0,1709530.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2018.0,1680865.0,1680865.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2019.0,1599384.0,1599384.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2020.0,1478463.0,1478463.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2021.0,1501524.0,1501524.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2022.0,1668831.0,1668831.0,0.0,0.0,0.0
Lithuania,21  Refining of mineral oil,2023.0,1646257.0,1646257.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2015.0,5505118.0,5505118.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2016.0,5179144.0,5179144.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2017.0,5423239.0,5423239.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2018.0,5054730.0,5054730.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2019.0,5379006.0,5379006.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2020.0,4993959.0,4993959.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2021.0,4825154.0,4825154.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2022.0,4208343.0,4208343.0,0.0,0.0,0.0
Lithuania,21-99 All industrial installations (excl. combustion),2023.0,3893287.0,3893287.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2015.0,843052.0,843052.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2016.0,741381.0,741381.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2017.0,734960.0,734960.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2018.0,842751.0,842751.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2019.0,965272.0,965272.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2020.0,875536.0,875536.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2021.0,997056.0,997056.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2022.0,1077011.0,1077011.0,0.0,0.0,0.0
Lithuania,29 Production of cement clinker,2023.0,783849.0,783849.0,0.0,0.0,0.0
Lithuania,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,47229.0,47229.0,0.0,0.0,0.0
Lithuania,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,45637.0,45637.0,0.0,0.0,0.0
Lithuania,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,25236.0,25236.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2015.0,35289.0,35289.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2016.0,37300.0,37300.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2017.0,29247.0,29247.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2018.0,30776.0,30776.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2019.0,32029.0,32029.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2020.0,31104.0,31104.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2021.0,32489.0,32489.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2022.0,34922.0,34922.0,0.0,0.0,0.0
Lithuania,31 Manufacture of glass,2023.0,32226.0,32226.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2015.0,5698.0,5698.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2016.0,5790.0,5790.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2017.0,4899.0,4899.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2018.0,5511.0,5511.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2019.0,3182.0,3182.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2020.0,1378.0,1378.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2021.0,3506.0,3506.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2022.0,1675.0,1675.0,0.0,0.0,0.0
Lithuania,32 Manufacture of ceramics,2023.0,1671.0,1671.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2015.0,53021.0,53021.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2016.0,59369.0,59369.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2017.0,65867.0,65867.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2018.0,68009.0,68009.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2019.0,62338.0,62338.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2020.0,63745.0,63745.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2021.0,61876.0,61876.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2022.0,58550.0,58550.0,0.0,0.0,0.0
Lithuania,33 Manufacture of mineral wool,2023.0,49235.0,49235.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2015.0,9895.0,9895.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2016.0,18591.0,18591.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2017.0,19459.0,19459.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2018.0,21211.0,21211.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2019.0,20344.0,20344.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2020.0,20471.0,20471.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2021.0,19787.0,19787.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2022.0,16129.0,16129.0,0.0,0.0,0.0
Lithuania,36 Production of paper or cardboard,2023.0,16651.0,16651.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2015.0,2755145.0,2755145.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2016.0,2440359.0,2440359.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2017.0,2834041.0,2834041.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2018.0,2405607.0,2405607.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2019.0,2696457.0,2696457.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2020.0,2523262.0,2523262.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2021.0,2208916.0,2208916.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2022.0,1351225.0,1351225.0,0.0,0.0,0.0
Lithuania,41 Production of ammonia,2023.0,1363398.0,1363398.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2015.0,246598.0,246598.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2016.0,249179.0,249179.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2017.0,251781.0,251781.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2018.0,263621.0,263621.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2019.0,265155.0,265155.0,0.0,0.0,0.0
Luxembourg,10 Aviation,2020.0,126222.0,64156.5,49.1716974853829,0.6898943477391659,-0.3279013038429466
Luxembourg,10 Aviation,2021.0,152167.0,77331.5,49.17984845597271,0.6900602852752863,-0.32795389545872844
Luxembourg,10 Aviation,2022.0,221921.0,113341.5,48.92709567819179,0.6849459803111612,-0.3263308967442051
Luxembourg,10 Aviation,2023.0,245992.0,125923.5,48.80992064782595,0.6825967756670298,-0.3255839193372696
Luxembourg,20 Combustion of fuels,2015.0,419171.0,419171.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2016.0,215750.0,215750.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2017.0,200555.0,200555.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2018.0,186172.0,186172.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2019.0,201233.0,201233.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2020.0,206538.0,206538.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2021.0,216661.0,216661.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2022.0,176087.0,176087.0,0.0,0.0,0.0
Luxembourg,20 Combustion of fuels,2023.0,145163.0,145163.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2015.0,1660832.0,1660832.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2016.0,1503325.0,1503325.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2017.0,1492043.0,1492043.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2018.0,1468882.0,1468882.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2019.0,1496236.0,1496236.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2020.0,1376500.0,1376500.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2021.0,1317495.0,1317495.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2022.0,1133548.0,1133548.0,0.0,0.0,0.0
Luxembourg,20-99 All stationary installations,2023.0,888989.0,888989.0,0.0,0.0,0.0
Luxembourg,21-99 All industrial installations (excl. combustion),2015.0,1241661.0,1241661.0,0.0,0.0,0.0
Luxembourg,21-99 All industrial installations (excl. combustion),2016.0,1287575.0,1287575.0,0.0,0.0,0.0
Luxembourg,21-99 All industrial installations (excl. combustion),2017.0,1291488.0,1291488.0,0.0,0.0,0.0
Luxembourg,21-99 All industrial installations (excl. combustion),2018.0,1282710.0,1282710.0,0.0,0.0,0.0
Luxembourg,21-99 All industrial installations (excl. combustion),2019.0,1295003.0,1295003.0,0.0,0.0,0.0
