country,sector,year,n_observations,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,gini,min,max
Ireland,21-99 All industrial installations (excl. combustion),2015.0,2,3232677.0,0.0,0.0,3232677.0,3232677.0,3232677.0,3232677.0,3232677.0,1.0,0.0,3232677.0,3232677.0
Ireland,21-99 All industrial installations (excl. combustion),2016.0,2,3359056.0,0.0,0.0,3359056.0,3359056.0,3359056.0,3359056.0,3359056.0,1.0,0.0,3359056.0,3359056.0
Ireland,21-99 All industrial installations (excl. combustion),2017.0,2,3458682.0,0.0,0.0,3458682.0,3458682.0,3458682.0,3458682.0,3458682.0,1.0,0.0,3458682.0,3458682.0
Ireland,21-99 All industrial installations (excl. combustion),2018.0,2,3574758.0,0.0,0.0,3574758.0,3574758.0,3574758.0,3574758.0,3574758.0,1.0,0.0,3574758.0,3574758.0
Ireland,21-99 All industrial installations (excl. combustion),2019.0,2,3439503.0,0.0,0.0,3439503.0,3439503.0,3439503.0,3439503.0,3439503.0,1.0,0.0,3439503.0,3439503.0
Ireland,21-99 All industrial installations (excl. combustion),2020.0,2,3225836.0,0.0,0.0,3225836.0,3225836.0,3225836.0,3225836.0,3225836.0,1.0,0.0,3225836.0,3225836.0
Ireland,21-99 All industrial installations (excl. combustion),2021.0,2,3710197.0,0.0,0.0,3710197.0,3710197.0,3710197.0,3710197.0,3710197.0,1.0,0.0,3710197.0,3710197.0
Ireland,21-99 All industrial installations (excl. combustion),2022.0,2,3383271.0,0.0,0.0,3383271.0,3383271.0,3383271.0,3383271.0,3383271.0,1.0,0.0,3383271.0,3383271.0
Ireland,21-99 All industrial installations (excl. combustion),2023.0,2,3163409.0,0.0,0.0,3163409.0,3163409.0,3163409.0,3163409.0,3163409.0,1.0,0.0,3163409.0,3163409.0
Ireland,29 Production of cement clinker,2015.0,2,2545723.0,0.0,0.0,2545723.0,2545723.0,2545723.0,2545723.0,2545723.0,1.0,0.0,2545723.0,2545723.0
Ireland,29 Production of cement clinker,2016.0,2,2718717.0,0.0,0.0,2718717.0,2718717.0,2718717.0,2718717.0,2718717.0,1.0,0.0,2718717.0,2718717.0
Ireland,29 Production of cement clinker,2017.0,2,2775901.0,0.0,0.0,2775901.0,2775901.0,2775901.0,2775901.0,2775901.0,1.0,0.0,2775901.0,2775901.0
Ireland,29 Production of cement clinker,2018.0,2,2906680.0,0.0,0.0,2906680.0,2906680.0,2906680.0,2906680.0,2906680.0,1.0,0.0,2906680.0,2906680.0
Ireland,29 Production of cement clinker,2019.0,2,2847695.0,0.0,0.0,2847695.0,2847695.0,2847695.0,2847695.0,2847695.0,1.0,0.0,2847695.0,2847695.0
Ireland,29 Production of cement clinker,2020.0,2,2683970.0,0.0,0.0,2683970.0,2683970.0,2683970.0,2683970.0,2683970.0,1.0,0.0,2683970.0,2683970.0
Ireland,29 Production of cement clinker,2021.0,2,3134898.0,0.0,0.0,3134898.0,3134898.0,3134898.0,3134898.0,3134898.0,1.0,0.0,3134898.0,3134898.0
Ireland,29 Production of cement clinker,2022.0,2,2878968.0,0.0,0.0,2878968.0,2878968.0,2878968.0,2878968.0,2878968.0,1.0,0.0,2878968.0,2878968.0
Ireland,29 Production of cement clinker,2023.0,2,2701857.0,0.0,0.0,2701857.0,2701857.0,2701857.0,2701857.0,2701857.0,1.0,0.0,2701857.0,2701857.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2,305492.0,0.0,0.0,305492.0,305492.0,305492.0,305492.0,305492.0,1.0,0.0,305492.0,305492.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,2,295625.0,0.0,0.0,295625.0,295625.0,295625.0,295625.0,295625.0,1.0,0.0,295625.0,295625.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,2,336046.0,0.0,0.0,336046.0,336046.0,336046.0,336046.0,336046.0,1.0,0.0,336046.0,336046.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,2,309707.0,0.0,0.0,309707.0,309707.0,309707.0,309707.0,309707.0,1.0,0.0,309707.0,309707.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,2,275448.0,0.0,0.0,275448.0,275448.0,275448.0,275448.0,275448.0,1.0,0.0,275448.0,275448.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,2,206983.0,0.0,0.0,206983.0,206983.0,206983.0,206983.0,206983.0,1.0,0.0,206983.0,206983.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,2,242198.0,0.0,0.0,242198.0,242198.0,242198.0,242198.0,242198.0,1.0,0.0,242198.0,242198.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,2,156461.0,0.0,0.0,156461.0,156461.0,156461.0,156461.0,156461.0,1.0,0.0,156461.0,156461.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,2,139686.0,0.0,0.0,139686.0,139686.0,139686.0,139686.0,139686.0,1.0,0.0,139686.0,139686.0
Ireland,32 Manufacture of ceramics,2015.0,2,2622.0,0.0,0.0,2622.0,2622.0,2622.0,2622.0,2622.0,1.0,0.0,2622.0,2622.0
Ireland,32 Manufacture of ceramics,2016.0,2,4386.0,0.0,0.0,4386.0,4386.0,4386.0,4386.0,4386.0,1.0,0.0,4386.0,4386.0
Ireland,32 Manufacture of ceramics,2017.0,2,5085.0,0.0,0.0,5085.0,5085.0,5085.0,5085.0,5085.0,1.0,0.0,5085.0,5085.0
Ireland,32 Manufacture of ceramics,2018.0,2,4979.0,0.0,0.0,4979.0,4979.0,4979.0,4979.0,4979.0,1.0,0.0,4979.0,4979.0
Ireland,32 Manufacture of ceramics,2019.0,2,4826.0,0.0,0.0,4826.0,4826.0,4826.0,4826.0,4826.0,1.0,0.0,4826.0,4826.0
Ireland,32 Manufacture of ceramics,2020.0,2,4059.0,0.0,0.0,4059.0,4059.0,4059.0,4059.0,4059.0,1.0,0.0,4059.0,4059.0
Ireland,32 Manufacture of ceramics,2021.0,2,4691.0,0.0,0.0,4691.0,4691.0,4691.0,4691.0,4691.0,1.0,0.0,4691.0,4691.0
Ireland,32 Manufacture of ceramics,2022.0,2,4069.0,0.0,0.0,4069.0,4069.0,4069.0,4069.0,4069.0,1.0,0.0,4069.0,4069.0
Ireland,32 Manufacture of ceramics,2023.0,2,4054.0,0.0,0.0,4054.0,4054.0,4054.0,4054.0,4054.0,1.0,0.0,4054.0,4054.0
Ireland,34 Production or processing of gypsum or plasterboard,2015.0,2,20381.0,0.0,0.0,20381.0,20381.0,20381.0,20381.0,20381.0,1.0,0.0,20381.0,20381.0
Ireland,34 Production or processing of gypsum or plasterboard,2016.0,2,26916.0,0.0,0.0,26916.0,26916.0,26916.0,26916.0,26916.0,1.0,0.0,26916.0,26916.0
Ireland,34 Production or processing of gypsum or plasterboard,2017.0,2,30703.0,0.0,0.0,30703.0,30703.0,30703.0,30703.0,30703.0,1.0,0.0,30703.0,30703.0
Ireland,34 Production or processing of gypsum or plasterboard,2018.0,2,31460.0,0.0,0.0,31460.0,31460.0,31460.0,31460.0,31460.0,1.0,0.0,31460.0,31460.0
Ireland,34 Production or processing of gypsum or plasterboard,2019.0,2,37239.0,0.0,0.0,37239.0,37239.0,37239.0,37239.0,37239.0,1.0,0.0,37239.0,37239.0
Ireland,34 Production or processing of gypsum or plasterboard,2020.0,2,30062.0,0.0,0.0,30062.0,30062.0,30062.0,30062.0,30062.0,1.0,0.0,30062.0,30062.0
Ireland,34 Production or processing of gypsum or plasterboard,2021.0,2,34262.0,0.0,0.0,34262.0,34262.0,34262.0,34262.0,34262.0,1.0,0.0,34262.0,34262.0
Ireland,34 Production or processing of gypsum or plasterboard,2022.0,2,35692.0,0.0,0.0,35692.0,35692.0,35692.0,35692.0,35692.0,1.0,0.0,35692.0,35692.0
Ireland,34 Production or processing of gypsum or plasterboard,2023.0,2,30890.0,0.0,0.0,30890.0,30890.0,30890.0,30890.0,30890.0,1.0,0.0,30890.0,30890.0
Italy,10 Aviation,2015.0,2,4553160.0,0.0,0.0,4553160.0,4553160.0,4553160.0,4553160.0,4553160.0,1.0,0.0,4553160.0,4553160.0
Italy,10 Aviation,2016.0,2,4637171.0,0.0,0.0,4637171.0,4637171.0,4637171.0,4637171.0,4637171.0,1.0,0.0,4637171.0,4637171.0
Italy,10 Aviation,2017.0,2,4586581.0,0.0,0.0,4586581.0,4586581.0,4586581.0,4586581.0,4586581.0,1.0,0.0,4586581.0,4586581.0
Italy,10 Aviation,2018.0,2,4592165.0,0.0,0.0,4592165.0,4592165.0,4592165.0,4592165.0,4592165.0,1.0,0.0,4592165.0,4592165.0
Italy,10 Aviation,2019.0,2,4618070.0,0.0,0.0,4618070.0,4618070.0,4618070.0,4618070.0,4618070.0,1.0,0.0,4618070.0,4618070.0
Italy,10 Aviation,2020.0,3,1125420.6666666667,772905.9034303953,0.6867706683578424,357143.0,844065.5,1655603.0,1671867.0,1681625.4,4.708549236580305,-0.32691045106491523,32528.0,1688131.0
Italy,10 Aviation,2021.0,3,720473.3333333334,504438.74456292734,0.700149084254232,220402.6,540355.0,1073609.0,1077159.5,1079289.8,4.896901397714909,-0.33114310653798573,7101.0,1080710.0
Italy,10 Aviation,2022.0,3,1329120.6666666667,931975.4452603471,0.7011970159170502,405410.60000000003,996840.5,1982557.0,1988119.0,1991456.2,4.912195685065955,-0.3314734570542295,11124.0,1993681.0
Italy,10 Aviation,2023.0,3,1644989.3333333333,1109724.471224076,0.6746089161413465,539228.2,1233742.0,2391265.0,2429374.5,2452240.2,4.547685376988816,-0.3230368802121242,76219.0,2467484.0
Italy,20 Combustion of fuels,2015.0,2,104769739.0,0.0,0.0,104769739.0,104769739.0,104769739.0,104769739.0,104769739.0,1.0,0.0,104769739.0,104769739.0
Italy,20 Combustion of fuels,2016.0,2,102977753.0,0.0,0.0,102977753.0,102977753.0,102977753.0,102977753.0,102977753.0,1.0,0.0,102977753.0,102977753.0
Italy,20 Combustion of fuels,2017.0,2,103737223.0,0.0,0.0,103737223.0,103737223.0,103737223.0,103737223.0,103737223.0,1.0,0.0,103737223.0,103737223.0
Italy,20 Combustion of fuels,2018.0,2,95031862.0,0.0,0.0,95031862.0,95031862.0,95031862.0,95031862.0,95031862.0,1.0,0.0,95031862.0,95031862.0
Italy,20 Combustion of fuels,2019.0,2,89855272.0,0.0,0.0,89855272.0,89855272.0,89855272.0,89855272.0,89855272.0,1.0,0.0,89855272.0,89855272.0
Italy,20 Combustion of fuels,2020.0,2,81293264.0,0.0,0.0,81293264.0,81293264.0,81293264.0,81293264.0,81293264.0,1.0,0.0,81293264.0,81293264.0
Italy,20 Combustion of fuels,2021.0,2,83890037.0,0.0,0.0,83890037.0,83890037.0,83890037.0,83890037.0,83890037.0,1.0,0.0,83890037.0,83890037.0
Italy,20 Combustion of fuels,2022.0,2,91178441.0,0.0,0.0,91178441.0,91178441.0,91178441.0,91178441.0,91178441.0,1.0,0.0,91178441.0,91178441.0
Italy,20 Combustion of fuels,2023.0,2,71864985.0,0.0,0.0,71864985.0,71864985.0,71864985.0,71864985.0,71864985.0,1.0,0.0,71864985.0,71864985.0
Italy,20-99 All stationary installations,2015.0,2,156206307.0,0.0,0.0,156206307.0,156206307.0,156206307.0,156206307.0,156206307.0,1.0,0.0,156206307.0,156206307.0
Italy,20-99 All stationary installations,2016.0,2,154956291.0,0.0,0.0,154956291.0,154956291.0,154956291.0,154956291.0,154956291.0,1.0,0.0,154956291.0,154956291.0
Italy,20-99 All stationary installations,2017.0,2,155331759.0,0.0,0.0,155331759.0,155331759.0,155331759.0,155331759.0,155331759.0,1.0,0.0,155331759.0,155331759.0
Italy,20-99 All stationary installations,2018.0,2,146482048.0,0.0,0.0,146482048.0,146482048.0,146482048.0,146482048.0,146482048.0,1.0,0.0,146482048.0,146482048.0
Italy,20-99 All stationary installations,2019.0,2,140942002.0,0.0,0.0,140942002.0,140942002.0,140942002.0,140942002.0,140942002.0,1.0,0.0,140942002.0,140942002.0
Italy,20-99 All stationary installations,2020.0,2,126028578.0,0.0,0.0,126028578.0,126028578.0,126028578.0,126028578.0,126028578.0,1.0,0.0,126028578.0,126028578.0
Italy,20-99 All stationary installations,2021.0,2,131474590.0,0.0,0.0,131474590.0,131474590.0,131474590.0,131474590.0,131474590.0,1.0,0.0,131474590.0,131474590.0
Italy,20-99 All stationary installations,2022.0,2,136294720.0,0.0,0.0,136294720.0,136294720.0,136294720.0,136294720.0,136294720.0,1.0,0.0,136294720.0,136294720.0
Italy,20-99 All stationary installations,2023.0,2,114774268.0,0.0,0.0,114774268.0,114774268.0,114774268.0,114774268.0,114774268.0,1.0,0.0,114774268.0,114774268.0
Italy,21  Refining of mineral oil,2015.0,2,12280143.0,0.0,0.0,12280143.0,12280143.0,12280143.0,12280143.0,12280143.0,1.0,0.0,12280143.0,12280143.0
Italy,21  Refining of mineral oil,2016.0,2,12071906.0,0.0,0.0,12071906.0,12071906.0,12071906.0,12071906.0,12071906.0,1.0,0.0,12071906.0,12071906.0
Italy,21  Refining of mineral oil,2017.0,2,11698849.0,0.0,0.0,11698849.0,11698849.0,11698849.0,11698849.0,11698849.0,1.0,0.0,11698849.0,11698849.0
Italy,21  Refining of mineral oil,2018.0,2,11281623.0,0.0,0.0,11281623.0,11281623.0,11281623.0,11281623.0,11281623.0,1.0,0.0,11281623.0,11281623.0
Italy,21  Refining of mineral oil,2019.0,2,11362659.0,0.0,0.0,11362659.0,11362659.0,11362659.0,11362659.0,11362659.0,1.0,0.0,11362659.0,11362659.0
Italy,21  Refining of mineral oil,2020.0,2,9613725.0,0.0,0.0,9613725.0,9613725.0,9613725.0,9613725.0,9613725.0,1.0,0.0,9613725.0,9613725.0
Italy,21  Refining of mineral oil,2021.0,2,9850196.0,0.0,0.0,9850196.0,9850196.0,9850196.0,9850196.0,9850196.0,1.0,0.0,9850196.0,9850196.0
Italy,21  Refining of mineral oil,2022.0,2,10543856.0,0.0,0.0,10543856.0,10543856.0,10543856.0,10543856.0,10543856.0,1.0,0.0,10543856.0,10543856.0
Italy,21  Refining of mineral oil,2023.0,2,10448276.0,0.0,0.0,10448276.0,10448276.0,10448276.0,10448276.0,10448276.0,1.0,0.0,10448276.0,10448276.0
Italy,21-99 All industrial installations (excl. combustion),2015.0,2,51436568.0,0.0,0.0,51436568.0,51436568.0,51436568.0,51436568.0,51436568.0,1.0,0.0,51436568.0,51436568.0
Italy,21-99 All industrial installations (excl. combustion),2016.0,2,51978538.0,0.0,0.0,51978538.0,51978538.0,51978538.0,51978538.0,51978538.0,1.0,0.0,51978538.0,51978538.0
Italy,21-99 All industrial installations (excl. combustion),2017.0,2,51594536.0,0.0,0.0,51594536.0,51594536.0,51594536.0,51594536.0,51594536.0,1.0,0.0,51594536.0,51594536.0
Italy,21-99 All industrial installations (excl. combustion),2018.0,2,51450186.0,0.0,0.0,51450186.0,51450186.0,51450186.0,51450186.0,51450186.0,1.0,0.0,51450186.0,51450186.0
Italy,21-99 All industrial installations (excl. combustion),2019.0,2,51086730.0,0.0,0.0,51086730.0,51086730.0,51086730.0,51086730.0,51086730.0,1.0,0.0,51086730.0,51086730.0
Italy,21-99 All industrial installations (excl. combustion),2020.0,2,44735314.0,0.0,0.0,44735314.0,44735314.0,44735314.0,44735314.0,44735314.0,1.0,0.0,44735314.0,44735314.0
Italy,21-99 All industrial installations (excl. combustion),2021.0,2,47584553.0,0.0,0.0,47584553.0,47584553.0,47584553.0,47584553.0,47584553.0,1.0,0.0,47584553.0,47584553.0
Italy,21-99 All industrial installations (excl. combustion),2022.0,2,45116279.0,0.0,0.0,45116279.0,45116279.0,45116279.0,45116279.0,45116279.0,1.0,0.0,45116279.0,45116279.0
Italy,21-99 All industrial installations (excl. combustion),2023.0,2,42909283.0,0.0,0.0,42909283.0,42909283.0,42909283.0,42909283.0,42909283.0,1.0,0.0,42909283.0,42909283.0
Italy,23 Metal ore roasting or sintering,2015.0,2,32806.0,0.0,0.0,32806.0,32806.0,32806.0,32806.0,32806.0,1.0,0.0,32806.0,32806.0
Italy,23 Metal ore roasting or sintering,2016.0,2,37756.0,0.0,0.0,37756.0,37756.0,37756.0,37756.0,37756.0,1.0,0.0,37756.0,37756.0
Italy,23 Metal ore roasting or sintering,2017.0,2,36168.0,0.0,0.0,36168.0,36168.0,36168.0,36168.0,36168.0,1.0,0.0,36168.0,36168.0
Italy,23 Metal ore roasting or sintering,2018.0,2,39870.0,0.0,0.0,39870.0,39870.0,39870.0,39870.0,39870.0,1.0,0.0,39870.0,39870.0
Italy,23 Metal ore roasting or sintering,2019.0,2,36960.0,0.0,0.0,36960.0,36960.0,36960.0,36960.0,36960.0,1.0,0.0,36960.0,36960.0
Italy,23 Metal ore roasting or sintering,2020.0,2,28452.0,0.0,0.0,28452.0,28452.0,28452.0,28452.0,28452.0,1.0,0.0,28452.0,28452.0
Italy,23 Metal ore roasting or sintering,2021.0,2,34683.0,0.0,0.0,34683.0,34683.0,34683.0,34683.0,34683.0,1.0,0.0,34683.0,34683.0
Italy,23 Metal ore roasting or sintering,2022.0,2,32715.0,0.0,0.0,32715.0,32715.0,32715.0,32715.0,32715.0,1.0,0.0,32715.0,32715.0
Italy,23 Metal ore roasting or sintering,2023.0,2,27615.0,0.0,0.0,27615.0,27615.0,27615.0,27615.0,27615.0,1.0,0.0,27615.0,27615.0
Italy,24  Production of pig iron or steel,2015.0,2,8971350.0,0.0,0.0,8971350.0,8971350.0,8971350.0,8971350.0,8971350.0,1.0,0.0,8971350.0,8971350.0
Italy,24  Production of pig iron or steel,2016.0,2,9710135.0,0.0,0.0,9710135.0,9710135.0,9710135.0,9710135.0,9710135.0,1.0,0.0,9710135.0,9710135.0
Italy,24  Production of pig iron or steel,2017.0,2,9415225.0,0.0,0.0,9415225.0,9415225.0,9415225.0,9415225.0,9415225.0,1.0,0.0,9415225.0,9415225.0
Italy,24  Production of pig iron or steel,2018.0,2,9276599.0,0.0,0.0,9276599.0,9276599.0,9276599.0,9276599.0,9276599.0,1.0,0.0,9276599.0,9276599.0
Italy,24  Production of pig iron or steel,2019.0,2,8900414.0,0.0,0.0,8900414.0,8900414.0,8900414.0,8900414.0,8900414.0,1.0,0.0,8900414.0,8900414.0
Italy,24  Production of pig iron or steel,2020.0,2,7613674.0,0.0,0.0,7613674.0,7613674.0,7613674.0,7613674.0,7613674.0,1.0,0.0,7613674.0,7613674.0
Italy,24  Production of pig iron or steel,2021.0,2,8443132.0,0.0,0.0,8443132.0,8443132.0,8443132.0,8443132.0,8443132.0,1.0,0.0,8443132.0,8443132.0
Italy,24  Production of pig iron or steel,2022.0,2,7531028.0,0.0,0.0,7531028.0,7531028.0,7531028.0,7531028.0,7531028.0,1.0,0.0,7531028.0,7531028.0
Italy,24  Production of pig iron or steel,2023.0,2,7194352.0,0.0,0.0,7194352.0,7194352.0,7194352.0,7194352.0,7194352.0,1.0,0.0,7194352.0,7194352.0
Italy,25 Production or processing of ferrous metals,2015.0,2,1622703.0,0.0,0.0,1622703.0,1622703.0,1622703.0,1622703.0,1622703.0,1.0,0.0,1622703.0,1622703.0
Italy,25 Production or processing of ferrous metals,2016.0,2,2188338.0,0.0,0.0,2188338.0,2188338.0,2188338.0,2188338.0,2188338.0,1.0,0.0,2188338.0,2188338.0
Italy,25 Production or processing of ferrous metals,2017.0,2,2137960.0,0.0,0.0,2137960.0,2137960.0,2137960.0,2137960.0,2137960.0,1.0,0.0,2137960.0,2137960.0
Italy,25 Production or processing of ferrous metals,2018.0,2,2176616.0,0.0,0.0,2176616.0,2176616.0,2176616.0,2176616.0,2176616.0,1.0,0.0,2176616.0,2176616.0
Italy,25 Production or processing of ferrous metals,2019.0,2,2206762.0,0.0,0.0,2206762.0,2206762.0,2206762.0,2206762.0,2206762.0,1.0,0.0,2206762.0,2206762.0
Italy,25 Production or processing of ferrous metals,2020.0,2,1234174.0,0.0,0.0,1234174.0,1234174.0,1234174.0,1234174.0,1234174.0,1.0,0.0,1234174.0,1234174.0
Italy,25 Production or processing of ferrous metals,2021.0,2,1113336.0,0.0,0.0,1113336.0,1113336.0,1113336.0,1113336.0,1113336.0,1.0,0.0,1113336.0,1113336.0
Italy,25 Production or processing of ferrous metals,2022.0,2,1014961.0,0.0,0.0,1014961.0,1014961.0,1014961.0,1014961.0,1014961.0,1.0,0.0,1014961.0,1014961.0
Italy,25 Production or processing of ferrous metals,2023.0,2,1098524.0,0.0,0.0,1098524.0,1098524.0,1098524.0,1098524.0,1098524.0,1.0,0.0,1098524.0,1098524.0
Italy,27 Production of secondary aluminium,2015.0,2,124427.0,0.0,0.0,124427.0,124427.0,124427.0,124427.0,124427.0,1.0,0.0,124427.0,124427.0
Italy,27 Production of secondary aluminium,2016.0,2,112527.0,0.0,0.0,112527.0,112527.0,112527.0,112527.0,112527.0,1.0,0.0,112527.0,112527.0
Italy,27 Production of secondary aluminium,2017.0,2,110583.0,0.0,0.0,110583.0,110583.0,110583.0,110583.0,110583.0,1.0,0.0,110583.0,110583.0
Italy,27 Production of secondary aluminium,2018.0,2,120422.0,0.0,0.0,120422.0,120422.0,120422.0,120422.0,120422.0,1.0,0.0,120422.0,120422.0
Italy,27 Production of secondary aluminium,2019.0,2,119438.0,0.0,0.0,119438.0,119438.0,119438.0,119438.0,119438.0,1.0,0.0,119438.0,119438.0
Italy,27 Production of secondary aluminium,2020.0,2,122202.0,0.0,0.0,122202.0,122202.0,122202.0,122202.0,122202.0,1.0,0.0,122202.0,122202.0
Italy,27 Production of secondary aluminium,2021.0,2,121971.0,0.0,0.0,121971.0,121971.0,121971.0,121971.0,121971.0,1.0,0.0,121971.0,121971.0
Italy,27 Production of secondary aluminium,2022.0,2,104541.0,0.0,0.0,104541.0,104541.0,104541.0,104541.0,104541.0,1.0,0.0,104541.0,104541.0
Italy,27 Production of secondary aluminium,2023.0,2,102339.0,0.0,0.0,102339.0,102339.0,102339.0,102339.0,102339.0,1.0,0.0,102339.0,102339.0
Italy,28 Production or processing of non-ferrous metals,2015.0,2,507858.0,0.0,0.0,507858.0,507858.0,507858.0,507858.0,507858.0,1.0,0.0,507858.0,507858.0
Italy,28 Production or processing of non-ferrous metals,2016.0,2,505357.0,0.0,0.0,505357.0,505357.0,505357.0,505357.0,505357.0,1.0,0.0,505357.0,505357.0
Italy,28 Production or processing of non-ferrous metals,2017.0,2,576785.0,0.0,0.0,576785.0,576785.0,576785.0,576785.0,576785.0,1.0,0.0,576785.0,576785.0
Italy,28 Production or processing of non-ferrous metals,2018.0,2,592697.0,0.0,0.0,592697.0,592697.0,592697.0,592697.0,592697.0,1.0,0.0,592697.0,592697.0
Italy,28 Production or processing of non-ferrous metals,2019.0,2,581144.0,0.0,0.0,581144.0,581144.0,581144.0,581144.0,581144.0,1.0,0.0,581144.0,581144.0
Italy,28 Production or processing of non-ferrous metals,2020.0,2,523107.0,0.0,0.0,523107.0,523107.0,523107.0,523107.0,523107.0,1.0,0.0,523107.0,523107.0
Italy,28 Production or processing of non-ferrous metals,2021.0,2,538790.0,0.0,0.0,538790.0,538790.0,538790.0,538790.0,538790.0,1.0,0.0,538790.0,538790.0
Italy,28 Production or processing of non-ferrous metals,2022.0,2,491176.0,0.0,0.0,491176.0,491176.0,491176.0,491176.0,491176.0,1.0,0.0,491176.0,491176.0
Italy,28 Production or processing of non-ferrous metals,2023.0,2,424786.0,0.0,0.0,424786.0,424786.0,424786.0,424786.0,424786.0,1.0,0.0,424786.0,424786.0
Italy,29 Production of cement clinker,2015.0,2,13002348.0,0.0,0.0,13002348.0,13002348.0,13002348.0,13002348.0,13002348.0,1.0,0.0,13002348.0,13002348.0
Italy,29 Production of cement clinker,2016.0,2,12176112.0,0.0,0.0,12176112.0,12176112.0,12176112.0,12176112.0,12176112.0,1.0,0.0,12176112.0,12176112.0
Italy,29 Production of cement clinker,2017.0,2,12164419.0,0.0,0.0,12164419.0,12164419.0,12164419.0,12164419.0,12164419.0,1.0,0.0,12164419.0,12164419.0
Italy,29 Production of cement clinker,2018.0,2,12181271.0,0.0,0.0,12181271.0,12181271.0,12181271.0,12181271.0,12181271.0,1.0,0.0,12181271.0,12181271.0
Italy,29 Production of cement clinker,2019.0,2,12430767.0,0.0,0.0,12430767.0,12430767.0,12430767.0,12430767.0,12430767.0,1.0,0.0,12430767.0,12430767.0
Italy,29 Production of cement clinker,2020.0,2,11063050.0,0.0,0.0,11063050.0,11063050.0,11063050.0,11063050.0,11063050.0,1.0,0.0,11063050.0,11063050.0
Italy,29 Production of cement clinker,2021.0,2,12422813.0,0.0,0.0,12422813.0,12422813.0,12422813.0,12422813.0,12422813.0,1.0,0.0,12422813.0,12422813.0
Italy,29 Production of cement clinker,2022.0,2,11159744.0,0.0,0.0,11159744.0,11159744.0,11159744.0,11159744.0,11159744.0,1.0,0.0,11159744.0,11159744.0
Italy,29 Production of cement clinker,2023.0,2,10747452.0,0.0,0.0,10747452.0,10747452.0,10747452.0,10747452.0,10747452.0,1.0,0.0,10747452.0,10747452.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2,2003389.0,0.0,0.0,2003389.0,2003389.0,2003389.0,2003389.0,2003389.0,1.0,0.0,2003389.0,2003389.0
