country,ym,sb,n,sb_rate,cohort,id
PL,24202,97,368,0.26358695652173914,24195,21
PL,24203,212,611,0.3469721767594108,24195,21
PL,24204,1513,2542,0.5952006294256491,24195,21
PL,24205,670,1286,0.52099533437014,24195,21
PL,24206,465,1082,0.4297597042513863,24195,21
PL,24207,295,806,0.36600496277915634,24195,21
PL,24208,32,98,0.32653061224489793,24195,21
PL,24209,377,1204,0.3131229235880399,24195,21
PL,24210,328,965,0.3398963730569948,24195,21
PL,24211,29,70,0.4142857142857143,24195,21
PL,24212,561,1505,0.37275747508305646,24195,21
PL,24213,488,1234,0.39546191247974066,24195,21
PL,24214,394,1135,0.347136563876652,24195,21
PL,24215,605,1426,0.42426367461430575,24195,21
PL,24216,1643,3001,0.5474841719426857,24195,21
PL,24217,940,1688,0.556872037914692,24195,21
PL,24218,537,1371,0.3916849015317287,24195,21
PL,24219,470,1222,0.38461538461538464,24195,21
PL,24220,410,1088,0.37683823529411764,24195,21
PL,24221,353,1150,0.30695652173913046,24195,21
PL,24222,476,1221,0.38984438984438985,24195,21
PL,24223,358,1050,0.34095238095238095,24195,21
PL,24224,429,1094,0.3921389396709324,24195,21
PL,24225,492,1306,0.3767228177641654,24195,21
PL,24226,494,1244,0.3971061093247588,24195,21
PL,24227,899,1815,0.4953168044077135,24195,21
PL,24228,1909,3353,0.5693408887563376,24195,21
PL,24229,643,1366,0.4707174231332357,24195,21
PL,24230,438,1032,0.42441860465116277,24195,21
PL,24231,479,1014,0.4723865877712032,24195,21
PL,24232,410,1050,0.3904761904761905,24195,21
PL,24233,352,1015,0.34679802955665023,24195,21
PL,24234,475,1503,0.31603459747172324,24195,21
PL,24235,460,1174,0.39182282793867124,24195,21
PL,24236,336,1008,0.3333333333333333,24195,21
PL,24237,36,85,0.4235294117647059,24195,21
PL,24238,439,1095,0.4009132420091324,24195,21
PL,24239,113,215,0.5255813953488372,24195,21
PL,24240,1970,3327,0.5921250375713857,24195,21
PL,24241,1126,1906,0.5907660020986358,24195,21
PL,24242,620,1253,0.4948124501197127,24195,21
