country,nace,year,ghg_tht,gva_meur,intensity_kg_eur
SK,C21,2019,42.81823,74.1,0.577844
SK,C21,2020,40.37189,80.2,0.503390
SK,C21,2021,47.33872,87.2,0.542875
SK,C21,2022,40.06196,93.5,0.428470
SK,C21,2023,38.42518,126.6,0.303516
SK,C22,2012,647.07419,1009.1,0.641239
SK,C22,2013,633.0416,1122.9,0.563756
SK,C22,2014,549.1802,1193.2,0.460258
SK,C22,2015,606.7587,1265.7,0.479386
SK,C22,2016,576.99952,1349.7,0.427502
SK,C22,2017,609.99463,1320.3,0.462012
SK,C22,2018,704.156,1341.3,0.524980
SK,C22,2019,624.67788,1458.9,0.428184
SK,C22,2020,625.99209,1302.9,0.480461
SK,C22,2021,673.75461,1312.8,0.513220
SK,C22,2022,573.60991,1353.7,0.423735
SK,C22,2023,524.96013,1432.2,0.366541
SK,C23,2012,1703.43388,488.5,3.487070
SK,C23,2013,1774.48207,460.7,3.851708
SK,C23,2014,1831.42526,509.7,3.593144
SK,C23,2015,1734.1364,518.0,3.347754
SK,C23,2016,1728.31119,561.0,3.080769
SK,C23,2017,1826.78432,603.2,3.028489
SK,C23,2018,1922.26535,613.5,3.133277
SK,C23,2019,1678.37289,690.8,2.429608
SK,C23,2020,1587.08065,671.6,2.363134
SK,C23,2021,1820.28087,696.7,2.612718
SK,C23,2022,1605.35807,758.3,2.117049
SK,C23,2023,1482.51597,800.3,1.852450
SK,C24,2012,8034.71862,846.4,9.492815
SK,C24,2013,6957.19761,789.7,8.809925
SK,C24,2014,7023.65417,750.3,9.361128
SK,C24,2015,6888.56416,863.7,7.975645
SK,C24,2016,7035.57073,940.3,7.482262
SK,C24,2017,7240.09005,952.5,7.601144
SK,C24,2018,7320.64352,1099.2,6.659974
SK,C24,2019,6168.73358,787.2,7.836298
SK,C24,2020,5628.00432,754.0,7.464197
SK,C24,2021,6877.57277,1425.3,4.825351
SK,C24,2022,5519.58273,1719.8,3.209433
SK,C24,2023,5556.6655,1183.8,4.693923
SK,C25,2012,1893.1276,1822.4,1.038810
SK,C25,2013,1826.57518,1682.1,1.085890
SK,C25,2014,1974.19364,2019.5,0.977566
SK,C25,2015,1986.52388,2028.7,0.979210
SK,C25,2016,2102.93374,1993.5,1.054895
SK,C25,2017,2134.42378,2126.9,1.003537
SK,C25,2018,2082.43479,2193.3,0.949453
SK,C25,2019,1805.31578,2238.0,0.806665
SK,C25,2020,1614.00486,2128.4,0.758318
SK,C25,2021,2102.10889,2139.3,0.982615
SK,C25,2022,1574.75087,2513.7,0.626467
SK,C25,2023,1660.16611,2801.7,0.592557
SK,C26,2012,13.9807,649.4,0.021529
SK,C26,2013,19.35485,524.1,0.036930
SK,C26,2014,19.48721,717.3,0.027167
SK,C26,2015,19.03832,622.6,0.030579
SK,C26,2016,18.95202,648.6,0.029220
SK,C26,2017,20.18116,543.8,0.037111
SK,C26,2018,21.86936,560.4,0.039025
SK,C26,2019,25.88589,572.6,0.045208
SK,C26,2020,24.94589,509.6,0.048952
SK,C26,2021,27.95426,438.3,0.063779
SK,C26,2022,24.32418,456.9,0.053237
SK,C26,2023,23.4313,616.9,0.037982
SK,C27,2012,48.25362,662.1,0.072880
SK,C27,2013,82.0568,745.9,0.110010
SK,C27,2014,81.17339,710.6,0.114232
SK,C27,2015,78.47473,876.1,0.089573
SK,C27,2016,75.57753,872.2,0.086652
SK,C27,2017,80.16738,948.6,0.084511
SK,C27,2018,86.41417,1010.2,0.085542
SK,C27,2019,76.08014,1157.4,0.065734
SK,C27,2020,74.80535,929.6,0.080470
SK,C27,2021,84.98726,1020.1,0.083313
SK,C27,2022,74.04878,1027.6,0.072060
SK,C27,2023,71.14111,1117.7,0.063650
SK,C28,2012,280.92444,1029.4,0.272901
SK,C28,2013,335.52955,1085.7,0.309044
SK,C28,2014,338.93335,1335.0,0.253883
SK,C28,2015,356.01157,1497.3,0.237769
SK,C28,2016,341.11496,1292.8,0.263857
SK,C28,2017,368.04428,1094.1,0.336390
SK,C28,2018,368.19761,1511.5,0.243597
SK,C28,2019,350.32567,1621.0,0.216117
SK,C28,2020,326.30809,1376.8,0.237005
SK,C28,2021,354.63323,1616.1,0.219438
SK,C28,2022,275.24247,1493.2,0.184331
SK,C28,2023,259.20387,1833.2,0.141394
SK,C29,2012,164.53049,2016.6,0.081588
SK,C29,2013,268.76455,2181.7,0.123190
SK,C29,2014,271.74976,2716.4,0.100040
SK,C29,2015,254.45522,2940.1,0.086546
SK,C29,2016,252.76979,2907.4,0.086940
SK,C29,2017,268.7365,2710.1,0.099161
SK,C29,2018,286.75219,3394.8,0.084468
SK,C29,2019,257.69567,4275.8,0.060268
SK,C29,2020,239.30767,4156.9,0.057569
SK,C29,2021,287.35585,3473.7,0.082723
SK,C29,2022,249.57198,3578.8,0.069736
SK,C29,2023,245.82194,4577.7,0.053700
SK,C30,2012,22.70246,110.7,0.205081
SK,C30,2013,75.38043,108.3,0.696034
SK,C30,2014,76.05118,124.1,0.612822
SK,C30,2015,71.12667,143.5,0.495656
SK,C30,2016,70.60668,99.6,0.708902
SK,C30,2017,75.13995,92.9,0.808826
SK,C30,2018,79.94755,111.6,0.716376
SK,C30,2019,68.62512,129.4,0.530333
SK,C30,2020,64.43855,132.6,0.485962
SK,C30,2021,76.82667,162.4,0.473071
SK,C30,2022,65.13342,166.0,0.392370
SK,C30,2023,63.67585,183.9,0.346253
SK,C31_C32,2012,64.84426,387.2,0.167470
SK,C31_C32,2013,94.94568,422.3,0.224830
SK,C31_C32,2014,97.27353,420.9,0.231108
SK,C31_C32,2015,93.59221,432.7,0.216298
SK,C31_C32,2016,93.17034,449.6,0.207229
SK,C31_C32,2017,98.72641,462.5,0.213463
SK,C31_C32,2018,104.80993,492.5,0.212812
SK,C31_C32,2019,93.32213,503.2,0.185457
SK,C31_C32,2020,88.29282,513.7,0.171876
SK,C31_C32,2021,100.80503,515.1,0.195700
SK,C31_C32,2022,87.30527,510.6,0.170986
SK,C31_C32,2023,83.21826,467.0,0.178198
SK,C33,2012,29.53775,460.8,0.064101
SK,C33,2013,35.32202,500.4,0.070588
SK,C33,2014,37.74318,484.3,0.077933
SK,C33,2015,41.56724,478.9,0.086797
SK,C33,2016,42.27078,497.2,0.085018
SK,C33,2017,43.82814,551.0,0.079543
SK,C33,2018,45.43683,601.0,0.075602
SK,C33,2019,45.65768,605.9,0.075355
SK,C33,2020,44.81574,556.1,0.080589
SK,C33,2021,45.10511,552.9,0.081579
SK,C33,2022,42.91683,664.1,0.064624
SK,C33,2023,42.95298,813.8,0.052781
SK,D,2012,6806.87364,2634.2,2.584038
SK,D,2013,7186.86164,2270.1,3.165879
SK,D,2014,6411.55565,2400.7,2.670703
SK,D,2015,6649.92119,2128.9,3.123642
SK,D,2016,6605.42608,2145.7,3.078448
SK,D,2017,6658.44442,1957.6,3.401330
SK,D,2018,6561.28139,1808.2,3.628626
SK,D,2019,6260.65539,2612.4,2.396515
SK,D,2020,5785.31094,2770.0,2.088560
SK,D,2021,6345.53957,1957.2,3.242152
SK,D,2022,5533.26137,613.0,9.026528
SK,D,2023,5506.37857,4354.9,1.264410
SK,E,2012,1878.74363,723.6,2.596384
SK,E,2013,1932.26605,843.6,2.290500
SK,E,2014,1914.47335,709.5,2.698342
SK,E,2015,2006.46137,760.1,2.639733
SK,E,2016,1969.67597,718.6,2.740991
SK,E,2017,1993.48764,756.6,2.634797
SK,E,2018,2011.99729,810.7,2.481803
SK,E,2019,2013.23363,857.8,2.346973
SK,E,2020,2003.95844,845.2,2.370987
SK,E,2021,1971.66748,936.4,2.105583
SK,E,2022,1869.90723,945.5,1.977691
SK,E,2023,1824.27363,1018.2,1.791665
SK,E36,2012,120.20736,354.2,0.339377
SK,E36,2013,133.84498,346.9,0.385832
SK,E36,2014,148.35186,346.7,0.427897
SK,E36,2015,128.39875,353.4,0.363324
SK,E36,2016,147.5357,350.3,0.421170
SK,E36,2017,134.09629,366.6,0.365784
SK,E36,2018,138.40304,371.2,0.372853
SK,E36,2019,142.63412,395.4,0.360734
SK,E36,2020,140.63274,377.4,0.372636
SK,E36,2021,127.56686,414.6,0.307687
SK,E36,2022,116.16179,383.1,0.303215
SK,E36,2023,137.33555,441.5,0.311066
SK,E37-E39,2012,1758.53627,369.5,4.759232
SK,E37-E39,2013,1798.42107,496.7,3.620739
SK,E37-E39,2014,1766.12149,362.8,4.868031
SK,E37-E39,2015,1878.06262,406.6,4.618944
SK,E37-E39,2016,1822.14026,368.3,4.947435
SK,E37-E39,2017,1859.39135,390.0,4.767670
SK,E37-E39,2018,1873.59424,439.5,4.263013
SK,E37-E39,2019,1870.59951,462.5,4.044539
SK,E37-E39,2020,1863.32569,467.8,3.983167
SK,E37-E39,2021,1844.10062,521.8,3.534114
SK,E37-E39,2022,1753.74544,562.4,3.118324
SK,E37-E39,2023,1686.93807,576.7,2.925157
SK,F,2012,1836.50766,5917.3,0.310362
SK,F,2013,1858.83582,5144.2,0.361346
SK,F,2014,2002.00955,5437.6,0.368179
SK,F,2015,2048.26092,5869.0,0.348997
SK,F,2016,2077.29456,5860.3,0.354469
SK,F,2017,2164.01948,6423.2,0.336907
SK,F,2018,2190.19532,6661.3,0.328794
SK,F,2019,2189.25964,6233.2,0.351226
SK,F,2020,2129.45078,6595.4,0.322869
SK,F,2021,2226.85399,7937.5,0.280549
SK,F,2022,2220.48942,8405.2,0.264180
SK,F,2023,1929.59164,9692.8,0.199075
SK,G,2012,315.8454,8688.9,0.036350
SK,G,2013,343.79576,7850.2,0.043795
SK,G,2014,405.36162,7724.2,0.052479
SK,G,2015,566.4694,7605.8,0.074479
SK,G,2016,600.47405,7200.1,0.083398
SK,G,2017,621.74629,7756.5,0.080158
SK,G,2018,651.42513,7744.6,0.084113
SK,G,2019,725.3857,9134.0,0.079416
SK,G,2020,612.9956,9914.5,0.061828
SK,G,2021,646.84141,9632.4,0.067153
SK,G,2022,642.75283,11080.4,0.058008
SK,G,2023,617.06293,13525.6,0.045622
SK,G45,2012,34.83659,984.9,0.035371
SK,G45,2013,55.6478,646.3,0.086102
SK,G45,2014,67.7752,616.3,0.109971
SK,G45,2015,99.47516,690.5,0.144063
SK,G45,2016,112.69259,754.3,0.149400
SK,G45,2017,114.97099,807.7,0.142344
SK,G45,2018,125.60604,870.5,0.144292
SK,G45,2019,168.73931,1070.7,0.157597
SK,G45,2020,121.03677,1090.4,0.111002
SK,G45,2021,130.73021,1014.7,0.128836
SK,G45,2022,136.99667,1002.0,0.136723
SK,G45,2023,144.61431,1483.8,0.097462
SK,G46,2012,145.78103,3393.9,0.042954
SK,G46,2013,146.26597,3973.7,0.036809
SK,G46,2014,172.3836,4113.1,0.041911
SK,G46,2015,240.22902,3917.3,0.061325
SK,G46,2016,251.47022,3358.6,0.074874
SK,G46,2017,260.40445,3607.7,0.072180
SK,G46,2018,272.54892,3279.3,0.083112
SK,G46,2019,288.35736,3953.9,0.072930
SK,G46,2020,258.82609,4470.8,0.057893
SK,G46,2021,271.51023,4428.0,0.061317
SK,G46,2022,269.47723,4869.1,0.055344
SK,G46,2023,251.52461,5692.9,0.044182
SK,G47,2012,135.22778,4310.1,0.031375
SK,G47,2013,141.88199,3230.2,0.043924
SK,G47,2014,165.20282,2994.8,0.055163
SK,G47,2015,226.76522,2998.0,0.075639
SK,G47,2016,236.31124,3087.2,0.076545
SK,G47,2017,246.37085,3341.1,0.073739
SK,G47,2018,253.27018,3594.8,0.070455
SK,G47,2019,268.28902,4109.4,0.065287
SK,G47,2020,233.13273,4353.3,0.053553
SK,G47,2021,244.60097,4189.6,0.058383
SK,G47,2022,236.27894,5209.3,0.045357
SK,G47,2023,220.92401,6348.9,0.034797
SK,H,2012,2739.4674,3430.0,0.798679
SK,H,2013,1812.3308,3729.0,0.486010
SK,H,2014,1593.36579,4767.1,0.334242
SK,H,2015,2144.48119,5079.4,0.422192
SK,H,2016,2379.56444,4689.9,0.507381
SK,H,2017,2488.18214,4979.9,0.499645
SK,H,2018,2510.8512,5188.2,0.483954
SK,H,2019,2651.08003,5561.2,0.476710
SK,H,2020,1632.49453,5507.2,0.296429
SK,H,2021,2296.29672,5632.8,0.407665
SK,H,2022,2169.58076,6599.2,0.328764
SK,H,2023,2099.89484,6335.1,0.331470
SK,H49,2012,2090.23303,1803.3,1.159116
SK,H49,2013,1210.14808,2129.1,0.568385
SK,H49,2014,1060.74619,2310.5,0.459098
SK,H49,2015,1551.19584,2545.8,0.609316
SK,H49,2016,1769.12039,2697.7,0.655788
SK,H49,2017,1835.12968,2845.8,0.644855
SK,H49,2018,1886.76557,2967.5,0.635810
SK,H49,2019,2028.05998,3175.3,0.638699
SK,H49,2020,1114.69575,3086.5,0.361152
SK,H49,2021,1672.0316,3118.4,0.536183
SK,H49,2022,1580.93002,3651.2,0.432989
SK,H49,2023,1551.19007,3274.9,0.473660
SK,H50,2012,6.67561,14.5,0.460387
SK,H50,2013,8.50427,12.3,0.691404
SK,H50,2014,8.71511,15.3,0.569615
SK,H50,2015,13.30738,17.0,0.782787
SK,H50,2016,12.12571,17.0,0.713277
SK,H50,2017,11.99574,17.0,0.705632
SK,H50,2018,8.8278,13.3,0.663744
SK,H50,2019,10.88381,18.7,0.582022
SK,H50,2020,10.0722,17.3,0.582208
SK,H50,2021,10.97859,15.7,0.699273
SK,H50,2022,9.80436,19.8,0.495170
SK,H50,2023,9.49565,27.6,0.344045
SK,H51,2012,37.4031,36.7,1.019158
SK,H51,2013,34.89558,19.4,1.798741
SK,H51,2014,36.71418,42.5,0.863863
SK,H51,2015,44.54408,41.9,1.063105
SK,H51,2016,47.3911,45.6,1.039279
SK,H51,2017,50.66241,42.5,1.192057
SK,H51,2018,56.33335,32.0,1.760417
SK,H51,2019,56.35592,33.3,1.692370
SK,H51,2020,16.78781,15.8,1.062520
SK,H51,2021,20.06376,26.3,0.762881
SK,H51,2022,20.06275,35.0,0.573221
SK,H51,2023,20.0621,34.0,0.590062
SK,H52,2012,257.80879,1325.7,0.194470
SK,H52,2013,195.83098,1310.9,0.149387
SK,H52,2014,181.84192,2122.4,0.085677
SK,H52,2015,220.84617,2208.2,0.100012
SK,H52,2016,231.27902,1653.0,0.139915
SK,H52,2017,244.98291,1791.1,0.136778
SK,H52,2018,234.19151,1895.7,0.123538
SK,H52,2019,233.00356,1999.9,0.116508
SK,H52,2020,185.3582,2047.6,0.090525
SK,H52,2021,249.2891,2090.4,0.119254
SK,H52,2022,239.73063,2489.1,0.096312
SK,H52,2023,223.38754,2579.9,0.086588
SK,H53,2012,347.34687,249.8,1.390500
SK,H53,2013,362.95188,257.1,1.411715
SK,H53,2014,305.34839,276.4,1.104734
SK,H53,2015,314.58773,266.5,1.180442
SK,H53,2016,319.64822,276.7,1.155216
SK,H53,2017,345.4114,283.5,1.218382
SK,H53,2018,324.73298,279.6,1.161420
SK,H53,2019,322.77676,334.0,0.966397
SK,H53,2020,305.58056,340.0,0.898766
SK,H53,2021,343.93367,382.1,0.900114
SK,H53,2022,319.05301,404.1,0.789540
SK,H53,2023,295.75948,418.7,0.706376
SK,I,2012,174.97274,1004.7,0.174154
SK,I,2013,186.32828,1023.7,0.182015
SK,I,2014,168.4034,944.1,0.178375
SK,I,2015,185.79245,1005.7,0.184739
SK,I,2016,186.97184,1042.1,0.179418
SK,I,2017,201.47755,1078.1,0.186882
SK,I,2018,191.20974,1199.4,0.159421
SK,I,2019,192.17081,1337.7,0.143658
SK,I,2020,184.76363,1219.4,0.151520
SK,I,2021,195.50093,1349.2,0.144901
SK,I,2022,174.52956,1810.7,0.096388
SK,I,2023,162.47709,2209.5,0.073536
SK,J,2012,26.90071,3686.6,0.007297
SK,J,2013,29.83679,3468.4,0.008602
SK,J,2014,34.35167,3362.8,0.010215
SK,J,2015,44.09749,3577.0,0.012328
SK,J,2016,48.54855,3933.6,0.012342
SK,J,2017,53.2168,4093.0,0.013002
SK,J,2018,57.25673,4105.4,0.013947
SK,J,2019,63.7642,4240.2,0.015038
SK,J,2020,65.33148,4199.0,0.015559
SK,J,2021,61.09116,4650.2,0.013137
SK,J,2022,59.76413,5167.3,0.011566
SK,J,2023,56.24697,5800.2,0.009697
SK,J58,2012,2.704,299.3,0.009034
SK,J58,2013,3.30115,206.2,0.016009
SK,J58,2014,3.54898,196.6,0.018052
SK,J58,2015,4.48476,227.3,0.019731
SK,J58,2016,4.70462,213.1,0.022077
SK,J58,2017,5.04949,194.5,0.025961
SK,J58,2018,5.32045,210.5,0.025275
SK,J58,2019,5.58777,178.9,0.031234
SK,J58,2020,5.54708,170.5,0.032534
SK,J58,2021,5.01606,204.5,0.024528
SK,J58,2022,5.09386,208.6,0.024419
SK,J58,2023,4.98264,224.2,0.022224
SK,J59_J60,2012,5.87719,299.0,0.019656
SK,J59_J60,2013,7.55859,237.8,0.031785
SK,J59_J60,2014,6.44677,270.0,0.023877
SK,J59_J60,2015,6.9996,315.3,0.022200
SK,J59_J60,2016,7.28394,347.3,0.020973
SK,J59_J60,2017,7.87686,369.5,0.021318
SK,J59_J60,2018,8.13418,314.2,0.025889
SK,J59_J60,2019,8.43125,281.9,0.029909
SK,J59_J60,2020,8.53488,250.5,0.034071
SK,J59_J60,2021,7.90417,291.8,0.027088
SK,J59_J60,2022,7.9944,335.1,0.023857
SK,J59_J60,2023,7.80237,398.6,0.019574
SK,J61,2012,2.6089,1163.2,0.002243
SK,J61,2013,3.09311,1139.5,0.002714
SK,J61,2014,3.85165,1144.8,0.003364
SK,J61,2015,4.99418,1112.0,0.004491
SK,J61,2016,5.31868,1101.0,0.004831
SK,J61,2017,5.53568,1156.6,0.004786
SK,J61,2018,5.86146,1166.3,0.005026
SK,J61,2019,6.61394,1297.7,0.005097
SK,J61,2020,6.69283,1246.3,0.005370
SK,J61,2021,5.57433,1182.0,0.004716
SK,J61,2022,5.30196,1274.6,0.004160
SK,J61,2023,4.79551,1322.3,0.003627
SK,J62_J63,2012,15.71062,1925.0,0.008161
SK,J62_J63,2013,15.88394,1884.9,0.008427
SK,J62_J63,2014,20.50426,1751.4,0.011707
SK,J62_J63,2015,27.61895,1922.3,0.014368
SK,J62_J63,2016,31.24131,2272.2,0.013749
SK,J62_J63,2017,34.75476,2372.4,0.014650
SK,J62_J63,2018,37.94064,2414.3,0.015715
SK,J62_J63,2019,43.13124,2481.7,0.017380
SK,J62_J63,2020,44.55669,2531.7,0.017600
SK,J62_J63,2021,42.59659,2971.9,0.014333
SK,J62_J63,2022,41.37391,3349.0,0.012354
SK,J62_J63,2023,38.66645,3855.2,0.010030
SK,K,2012,8.66262,2260.0,0.003833
SK,K,2013,10.16327,2336.9,0.004349
SK,K,2014,12.00728,2471.7,0.004858
SK,K,2015,15.29903,2498.9,0.006122
SK,K,2016,25.23847,2284.2,0.011049
SK,K,2017,40.22572,2073.8,0.019397
SK,K,2018,45.44057,2426.0,0.018731
SK,K,2019,71.57787,2640.7,0.027106
SK,K,2020,61.06785,2554.4,0.023907
SK,K,2021,49.75074,2917.3,0.017054
SK,K,2022,51.90905,2680.7,0.019364
SK,K,2023,41.61124,3149.5,0.013212
SK,K64,2012,4.32281,1767.7,0.002445
SK,K64,2013,5.81423,1767.1,0.003290
SK,K64,2014,7.38357,1828.3,0.004038
SK,K64,2015,9.70095,1870.7,0.005186
SK,K64,2016,19.07592,1635.7,0.011662
SK,K64,2017,33.67769,1484.0,0.022694
SK,K64,2018,38.8924,1817.2,0.021402
SK,K64,2019,62.8985,1970.5,0.031920
SK,K64,2020,52.25171,1721.5,0.030352
SK,K64,2021,42.69838,1989.9,0.021458
SK,K64,2022,45.00408,1618.3,0.027809
SK,K64,2023,35.07729,2208.7,0.015881
SK,K65,2012,1.04608,272.1,0.003844
SK,K65,2013,1.14262,365.0,0.003130
SK,K65,2014,1.05444,389.9,0.002704
SK,K65,2015,1.14281,391.6,0.002918
SK,K65,2016,1.28287,388.6,0.003301
SK,K65,2017,1.39899,319.2,0.004383
SK,K65,2018,1.25796,327.5,0.003841
SK,K65,2019,2.76948,316.6,0.008748
SK,K65,2020,2.66763,529.8,0.005035
SK,K65,2021,1.50607,518.6,0.002904
SK,K65,2022,1.31176,656.7,0.001998
SK,K65,2023,1.25295,543.3,0.002306
SK,K66,2012,3.29373,220.3,0.014951
SK,K66,2013,3.20642,204.7,0.015664
SK,K66,2014,3.56927,253.5,0.014080
SK,K66,2015,4.45527,236.5,0.018838
SK,K66,2016,4.87968,260.0,0.018768
SK,K66,2017,5.14904,270.6,0.019028
SK,K66,2018,5.29021,281.3,0.018806
SK,K66,2019,5.90988,353.6,0.016713
SK,K66,2020,6.14852,303.1,0.020285
SK,K66,2021,5.54629,408.7,0.013571
SK,K66,2022,5.59322,405.7,0.013787
SK,K66,2023,5.28099,397.6,0.013282
SK,L,2012,229.07078,6620.4,0.034601
SK,L,2013,243.33758,8145.2,0.029875
SK,L,2014,212.04113,6108.0,0.034715
SK,L,2015,230.75263,6334.2,0.036430
SK,L,2016,237.08691,7302.2,0.032468
SK,L,2017,254.30831,7615.0,0.033396
SK,L,2018,238.84271,8090.0,0.029523
SK,L,2019,244.79488,8147.1,0.030047
SK,L,2020,236.2747,8833.1,0.026749
SK,L,2021,261.14793,10027.6,0.026043
SK,L,2022,244.24725,11239.4,0.021731
SK,L,2023,228.49626,11611.0,0.019679
SK,L68A,2012,229.07078,4930.2,0.046463
SK,L68A,2013,243.33758,4927.7,0.049382
SK,L68A,2014,212.04113,4861.6,0.043616
SK,L68A,2015,230.75263,4973.0,0.046401
SK,L68A,2016,237.08691,5283.3,0.044875
SK,L68A,2017,254.30831,5630.3,0.045168
SK,L68A,2018,238.84271,5957.1,0.040094
SK,L68A,2019,244.79488,6345.6,0.038577
SK,L68A,2020,236.2747,7015.4,0.033679
SK,L68A,2021,261.14793,7966.9,0.032779
SK,L68A,2022,244.24725,9065.2,0.026943
SK,L68A,2023,228.49626,9061.2,0.025217
SK,M,2012,460.4433,3950.2,0.116562
SK,M,2013,487.35079,3984.7,0.122306
SK,M,2014,444.34741,4545.9,0.097747
SK,M,2015,502.10304,5053.3,0.099361
SK,M,2016,521.5725,5628.5,0.092666
SK,M,2017,562.8618,5630.6,0.099965
SK,M,2018,535.70213,5851.1,0.091556
SK,M,2019,552.96896,5088.8,0.108664
SK,M,2020,527.57121,4808.7,0.109712
SK,M,2021,572.98762,5553.5,0.103176
SK,M,2022,543.89442,5927.1,0.091764
SK,M,2023,502.93219,6648.2,0.075649
SK,M69_M70,2012,415.63265,1770.7,0.234728
SK,M69_M70,2013,434.04577,1596.7,0.271839
SK,M69_M70,2014,382.20269,2062.7,0.185292
SK,M69_M70,2015,417.69089,2294.1,0.182072
SK,M69_M70,2016,432.16302,2661.0,0.162406
SK,M69_M70,2017,467.0317,2792.4,0.167251
SK,M69_M70,2018,433.46472,2890.7,0.149951
SK,M69_M70,2019,440.54813,2573.3,0.171200
SK,M69_M70,2020,419.07592,2503.6,0.167389
SK,M69_M70,2021,463.75242,2751.6,0.168539
SK,M69_M70,2022,433.31044,3006.3,0.144134
SK,M69_M70,2023,398.80763,3330.6,0.119740
SK,M71,2012,17.93324,968.2,0.018522
SK,M71,2013,23.47471,1201.2,0.019543
SK,M71,2014,27.90644,986.3,0.028294
SK,M71,2015,38.03078,1154.4,0.032944
SK,M71,2016,39.84011,1229.2,0.032411
SK,M71,2017,41.86744,1289.6,0.032465
SK,M71,2018,43.5083,1338.5,0.032505
SK,M71,2019,47.58008,1113.9,0.042715
SK,M71,2020,48.09847,1014.0,0.047434
SK,M71,2021,45.11392,1175.3,0.038385
SK,M71,2022,45.17111,1294.5,0.034895
SK,M71,2023,42.2566,1458.2,0.028979
SK,M72,2012,1.32742,152.8,0.008687
SK,M72,2013,1.80371,230.0,0.007842
SK,M72,2014,1.85517,215.8,0.008597
SK,M72,2015,2.20737,242.4,0.009106
SK,M72,2016,2.30944,280.3,0.008239
SK,M72,2017,2.33944,272.4,0.008588
SK,M72,2018,2.50903,309.3,0.008112
SK,M72,2019,2.98958,287.9,0.010384
SK,M72,2020,3.22267,289.0,0.011151
SK,M72,2021,3.02504,344.2,0.008789
SK,M72,2022,3.14318,347.4,0.009048
SK,M72,2023,3.44367,391.0,0.008807
SK,M73,2012,12.90558,706.3,0.018272
SK,M73,2013,14.60858,609.7,0.023960
SK,M73,2014,17.30887,763.7,0.022664
SK,M73,2015,23.75339,842.5,0.028194
SK,M73,2016,25.52541,888.6,0.028725
SK,M73,2017,28.62276,848.9,0.033717
SK,M73,2018,31.7909,855.5,0.037161
SK,M73,2019,35.00877,659.5,0.053084
SK,M73,2020,32.42313,607.8,0.053345
SK,M73,2021,34.85889,708.9,0.049173
SK,M73,2022,35.98797,756.2,0.047591
SK,M73,2023,33.84331,882.3,0.038358
SK,M74_M75,2012,12.6444,352.1,0.035911
SK,M74_M75,2013,13.41801,347.2,0.038646
SK,M74_M75,2014,15.07424,517.4,0.029135
SK,M74_M75,2015,20.42061,520.0,0.039270
SK,M74_M75,2016,21.73452,569.3,0.038178
SK,M74_M75,2017,23.00048,427.4,0.053815
SK,M74_M75,2018,24.42918,457.0,0.053456
SK,M74_M75,2019,26.84239,454.2,0.059098
SK,M74_M75,2020,24.75102,394.2,0.062788
SK,M74_M75,2021,26.23735,573.5,0.045750
SK,M74_M75,2022,26.28172,522.7,0.050281
SK,M74_M75,2023,24.58097,586.0,0.041947
SK,N,2012,189.13311,2146.1,0.088129
SK,N,2013,209.5352,2459.3,0.085201
SK,N,2014,213.16955,2364.4,0.090158
SK,N,2015,263.06402,2759.2,0.095341
SK,N,2016,302.69053,2441.1,0.123998
SK,N,2017,350.75549,2909.1,0.120572
SK,N,2018,374.3308,3200.6,0.116956
SK,N,2019,447.9021,2686.9,0.166698
SK,N,2020,410.80298,2632.9,0.156027
SK,N,2021,416.57152,3069.2,0.135726
SK,N,2022,417.51757,3470.9,0.120291
SK,N,2023,410.6175,4045.6,0.101497
SK,N77,2012,145.18333,426.9,0.340087
SK,N77,2013,154.23091,648.1,0.237974
SK,N77,2014,145.37286,369.8,0.393112
SK,N77,2015,166.04131,403.3,0.411707
SK,N77,2016,193.99564,457.2,0.424312
SK,N77,2017,232.18959,433.0,0.536235
SK,N77,2018,244.40808,463.1,0.527765
SK,N77,2019,308.98845,408.9,0.755658
SK,N77,2020,287.05931,399.3,0.718906
SK,N77,2021,276.81704,403.1,0.686721
SK,N77,2022,270.52979,478.1,0.565844
SK,N77,2023,265.8351,539.8,0.492470
SK,N78,2012,2.8088,259.4,0.010828
SK,N78,2013,3.02641,267.4,0.011318
SK,N78,2014,3.12316,282.1,0.011071
SK,N78,2015,4.07703,326.1,0.012502
SK,N78,2016,4.42912,323.1,0.013708
SK,N78,2017,4.97179,332.2,0.014966
SK,N78,2018,5.2145,311.6,0.016735
SK,N78,2019,5.74777,299.7,0.019178
SK,N78,2020,5.31743,274.3,0.019385
SK,N78,2021,4.82527,314.8,0.015328
SK,N78,2022,5.52404,316.6,0.017448
SK,N78,2023,5.31365,389.3,0.013649
SK,N79,2012,5.84414,243.1,0.024040
SK,N79,2013,4.18414,276.4,0.015138
SK,N79,2014,4.92104,290.3,0.016952
SK,N79,2015,7.42924,237.0,0.031347
SK,N79,2016,8.20771,237.5,0.034559
SK,N79,2017,8.23076,279.3,0.029469
SK,N79,2018,8.65165,276.0,0.031347
SK,N79,2019,9.24083,146.2,0.063207
SK,N79,2020,6.75894,97.9,0.069039
SK,N79,2021,7.29006,79.0,0.092279
SK,N79,2022,5.93429,157.9,0.037583
SK,N79,2023,5.82879,196.9,0.029603
SK,N80-N82,2012,35.29683,1216.7,0.029010
SK,N80-N82,2013,48.09374,1267.4,0.037947
SK,N80-N82,2014,59.75249,1422.2,0.042014
